egfr_cs,smiles,proteinName,protein_dataset
0,c1cn2cc(-c3ccc4c[nH]nc4c3)[nH]c(=Nc3ccc(N4CCOCC4)cc3)c2n1,EGFR,egfr_cs
0,CN(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)[C@H](c1ccccc1)N1CCN(CC2CC2)CC1,EGFR,egfr_cs
0,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,EGFR,egfr_cs
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCN,EGFR,egfr_cs
0,c1cnc2c(c1)O[C@H]1CCN3CC[C@@]1(C2)C3,EGFR,egfr_cs
0,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,EGFR,egfr_cs
0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,EGFR,egfr_cs
0,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,EGFR,egfr_cs
0,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,EGFR,egfr_cs
0,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,EGFR,egfr_cs
0,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,EGFR,egfr_cs
0,CCCCC[C@@H](O)/C=C/c1ccccc1/C=C/[C@@H](O)[C@@H](O)CCCC(=O)O,EGFR,egfr_cs
0,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,EGFR,egfr_cs
0,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,EGFR,egfr_cs
0,COc1cccc(N=c2c(C(=N)O)c[nH]c3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,EGFR,egfr_cs
0,CC(C)(C)c1cc(NC(O)=NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,EGFR,egfr_cs
0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(CC)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,EGFR,egfr_cs
0,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,EGFR,egfr_cs
0,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,EGFR,egfr_cs
0,Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C,EGFR,egfr_cs
0,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,EGFR,egfr_cs
0,c1cnc2c(c1)C[C@@]1(CN3CCC1CC3)O2,EGFR,egfr_cs
0,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,EGFR,egfr_cs
0,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,EGFR,egfr_cs
0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,EGFR,egfr_cs
0,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,EGFR,egfr_cs
0,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,EGFR,egfr_cs
0,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,EGFR,egfr_cs
0,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,EGFR,egfr_cs
0,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,EGFR,egfr_cs
0,CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O,EGFR,egfr_cs
0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,EGFR,egfr_cs
0,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,EGFR,egfr_cs
0,CC(C)(S)C(O)=N[C@@H](CS)C(=O)O,EGFR,egfr_cs
0,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,EGFR,egfr_cs
0,CCCCCCOc1cc(C)c(O)c(C)c1C,EGFR,egfr_cs
0,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,EGFR,egfr_cs
0,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1,EGFR,egfr_cs
0,CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,EGFR,egfr_cs
0,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,EGFR,egfr_cs
0,CCC[C@@H](N(NC(=O)c1cccc(OC)c1CC)C(=O)c1cc(C)cc(C)c1)C(C)(C)C,EGFR,egfr_cs
0,O=[N+]([O-])c1cncn1CCN1CCOCC1,EGFR,egfr_cs
0,O=c1c(-c2ccccc2)c1-c1ccccc1,EGFR,egfr_cs
0,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,EGFR,egfr_cs
0,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,EGFR,egfr_cs
0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(C)(C)C,EGFR,egfr_cs
0,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,EGFR,egfr_cs
0,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(=N)[nH]c3)nc12,EGFR,egfr_cs
0,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,EGFR,egfr_cs
0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,EGFR,egfr_cs
0,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,EGFR,egfr_cs
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,EGFR,egfr_cs
0,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,EGFR,egfr_cs
0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CO)C3)c2n1,EGFR,egfr_cs
0,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C,EGFR,egfr_cs
0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,EGFR,egfr_cs
0,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C,EGFR,egfr_cs
0,O=C(NCCS)c1cccc(C(=O)NCCS)c1,EGFR,egfr_cs
0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21,EGFR,egfr_cs
0,CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C,EGFR,egfr_cs
0,Cc1nnnn1N=Cc1ccc(O)c(C(c2ccc(O)cc2)c2cc(C=Nn3nnnc3C)ccc2O)c1,EGFR,egfr_cs
0,CC[C@@]1(c2cccc(NS(C)(=O)=O)c2)[C@H]2CN(CC3(O)Cc4ccccc4C3)C[C@H]21,EGFR,egfr_cs
0,CC(C)(CS(=O)(=O)O)N(Cl)Cl,EGFR,egfr_cs
0,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,EGFR,egfr_cs
0,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)O,EGFR,egfr_cs
0,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,EGFR,egfr_cs
0,CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,EGFR,egfr_cs
0,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,EGFR,egfr_cs
0,CC(C)(C)N/C(=N/c1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1)NC#N,EGFR,egfr_cs
0,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2)cc1,EGFR,egfr_cs
0,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,EGFR,egfr_cs
0,C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,EGFR,egfr_cs
0,CCCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)cccc2c1N,EGFR,egfr_cs
0,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,EGFR,egfr_cs
0,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,EGFR,egfr_cs
0,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,EGFR,egfr_cs
0,COc1c2ccoc2cc2oc(=O)ccc12,EGFR,egfr_cs
0,NC1(C(O)=N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,EGFR,egfr_cs
0,C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,EGFR,egfr_cs
0,COc1ccc2c(c1)CC[C@H](CN(C)CC(=O)O)[C@@H]2c1ccccc1,EGFR,egfr_cs
0,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,EGFR,egfr_cs
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,EGFR,egfr_cs
0,CCCCOc1c(OCCCC)c(=O)c1=O,EGFR,egfr_cs
0,O=C1N[C@H](C(=O)O)CS1,EGFR,egfr_cs
0,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@H]3CC[C@@H]1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(O)=NS(=O)(=O)N(C)C)cc21,EGFR,egfr_cs
0,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,EGFR,egfr_cs
0,N[C@@H](CCCCNC(=S)Nc1ccc(CC2CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN2CC(=O)O)cc1)C(=O)O,EGFR,egfr_cs
0,O=C1[C@H](N=C(O)N2CCC(n3c(O)nc4ncccc43)CC2)CC[C@@H](c2cccc(F)c2F)CN1CC(F)(F)F,EGFR,egfr_cs
0,CN(C)CCCOc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,EGFR,egfr_cs
0,CCCC(=O)N1CCCN(c2nc3cc(OC)c(OC)cc3c(=N)[nH]2)CC1,EGFR,egfr_cs
0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,EGFR,egfr_cs
0,CCCCCCCCCCCCCCCCCCCCCCCCCC(O)=N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,EGFR,egfr_cs
0,CS(=O)(=O)Nc1cc2occ(N=CO)c(=O)c2cc1Oc1ccccc1,EGFR,egfr_cs
0,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1cnc[nH]1,EGFR,egfr_cs
0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,EGFR,egfr_cs
0,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
0,CC(=N)NCCSCC[C@H](N)C(=O)O,EGFR,egfr_cs
0,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,EGFR,egfr_cs
0,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,EGFR,egfr_cs
0,N=C(O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,EGFR,egfr_cs
0,FC(F)(F)c1ccc2c(c1)[C@H]1CNC[C@@H]2C1,EGFR,egfr_cs
0,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,EGFR,egfr_cs
0,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)cc3)n[nH]2)cc(OC)c1,EGFR,egfr_cs
0,CC(C)(C)NCC(O)c1ccccc1Cl,EGFR,egfr_cs
0,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1,EGFR,egfr_cs
0,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@@]1(O)C4=C(CC[C@]31C)C(=O)OC4)[C@@H]2O,EGFR,egfr_cs
0,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,EGFR,egfr_cs
0,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,EGFR,egfr_cs
0,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,EGFR,egfr_cs
0,[Pt],EGFR,egfr_cs
0,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,EGFR,egfr_cs
0,O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,EGFR,egfr_cs
0,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,EGFR,egfr_cs
0,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,EGFR,egfr_cs
0,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,EGFR,egfr_cs
0,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,EGFR,egfr_cs
0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,EGFR,egfr_cs
0,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,EGFR,egfr_cs
0,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,EGFR,egfr_cs
0,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,EGFR,egfr_cs
0,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,EGFR,egfr_cs
0,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,EGFR,egfr_cs
0,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1cnn[nH]1,EGFR,egfr_cs
0,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,EGFR,egfr_cs
0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,EGFR,egfr_cs
0,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,EGFR,egfr_cs
0,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,EGFR,egfr_cs
0,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,EGFR,egfr_cs
0,CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,EGFR,egfr_cs
0,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,EGFR,egfr_cs
0,CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,EGFR,egfr_cs
0,CC1CC(O)=NN=C1c1ccc(NN=C(C#N)C#N)cc1,EGFR,egfr_cs
0,C#CCO[C@H]1CN2CCC1CC2,EGFR,egfr_cs
0,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,EGFR,egfr_cs
0,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,EGFR,egfr_cs
0,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,EGFR,egfr_cs
0,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,EGFR,egfr_cs
0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CCSCC[C@@H](C(=O)N(C)[C@H](CO)CCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@H](C)CC)NC1=O,EGFR,egfr_cs
0,CN1CCOC(c2ccccc2)c2ccccc2C1,EGFR,egfr_cs
0,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,EGFR,egfr_cs
0,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,EGFR,egfr_cs
0,O=Cc1ccc(CO)o1,EGFR,egfr_cs
0,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,EGFR,egfr_cs
0,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,EGFR,egfr_cs
0,Cn1c(O)nnc1Cn1ccc(C(F)(F)F)c(Oc2cc(Cl)cc(C#N)c2)c1=O,EGFR,egfr_cs
0,CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,EGFR,egfr_cs
0,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,EGFR,egfr_cs
0,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,EGFR,egfr_cs
0,COc1cc2c(Oc3ccc(N=C(O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,EGFR,egfr_cs
0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,EGFR,egfr_cs
0,CC(C)N(C(=O)CN1C(=O)[C@H](NC(=O)Nc2cccc(C(=O)O)c2)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1,EGFR,egfr_cs
0,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
0,CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1,EGFR,egfr_cs
0,CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC,EGFR,egfr_cs
0,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,EGFR,egfr_cs
0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,EGFR,egfr_cs
0,CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2ccccc21,EGFR,egfr_cs
0,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,EGFR,egfr_cs
0,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1,EGFR,egfr_cs
0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N,EGFR,egfr_cs
0,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,EGFR,egfr_cs
0,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,EGFR,egfr_cs
0,COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H](C)C1=O,EGFR,egfr_cs
0,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,EGFR,egfr_cs
0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,EGFR,egfr_cs
0,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C,EGFR,egfr_cs
0,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1,EGFR,egfr_cs
0,CC(O)=Nc1ccc(S(=O)(=O)Cl)cc1,EGFR,egfr_cs
0,NC(=O)OC[C@@H](O)c1ccccc1Cl,EGFR,egfr_cs
0,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,EGFR,egfr_cs
0,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,EGFR,egfr_cs
0,Cc1cc(C)cc([C@@H]2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1,EGFR,egfr_cs
0,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,EGFR,egfr_cs
0,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,EGFR,egfr_cs
0,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,EGFR,egfr_cs
0,Nc1nnc(S)s1,EGFR,egfr_cs
0,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@]1(O)CC[C@]2(O)c1ccoc1,EGFR,egfr_cs
0,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1,EGFR,egfr_cs
0,O=c1[nH]cnc2c(CN3C[C@H](O)[C@@H](CO)C3)c[nH]c12,EGFR,egfr_cs
0,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O,EGFR,egfr_cs
0,CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,EGFR,egfr_cs
0,Oc1nc([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,EGFR,egfr_cs
0,C=C(C#N)C(=O)OCCCC,EGFR,egfr_cs
0,COc1c(C)cnc(Cn2cnc3c(Cl)[nH]c(=N)nc32)c1C,EGFR,egfr_cs
0,CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,EGFR,egfr_cs
0,O=C1c2ccccc2OC=C(Cl)N1CCCCN1CC=C(c2ccccn2)CC1,EGFR,egfr_cs
0,O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O,EGFR,egfr_cs
0,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,EGFR,egfr_cs
0,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,EGFR,egfr_cs
0,CC(C)c1cc2[nH]c(=O)n(NS(C)(=O)=O)c(=O)c2cc1-c1ccnn1C,EGFR,egfr_cs
0,NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,EGFR,egfr_cs
0,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(O)=NC3=O)c3ccccc3n2)CC1,EGFR,egfr_cs
